,MisconceptionId,MisconceptionName,response
2376,2376,"When finding the nth term of a linear sequence, thinks the the first term is the coefficient in front of n.","<Construct Name>Identify the first term from the nth term rule for an arithmetic sequence </Construct Name>
<Subject Name>Arithmetic Sequences (nth term) </Subject Name>
<Question>What is the first term of the sequence given by this rule:
\[
5 n - 8
\] </Question> 
<Correct Answer>\( -3 \) </Correct Answer>
<Incorrect Answer>\( 5 \) </Incorrect Answer>
"
2377,2377,Does not know the definition of term or term-to-term rule,"<Construct Name>Understanding and utilizing arithmetic sequences </Construct Name>
<Subject Name>Arithmetic Sequences </Subject Name>
<Question>A sequence is defined as follows: Each term is obtained by adding \( 8 \) to the previous term. If the first term is \( 5 \), what is the fourth term in the sequence? </Question>
<Correct Answer>The fourth term is \( 29 \). The terms are: \( 5, 13, 21, 29 \). </Correct Answer>
<Incorrect Answer>The fourth term is \( 21 \). Incorrectly calculating the terms as: \( 5, 13, 17, 21 \), by mistaking the common difference or adding incorrectly. </Incorrect Answer>
"
2378,2378,Divides total amount by each side of the ratio instead of dividing by the sum of the parts,"<Construct Name>Divide a quantity into several parts for a given ratio, where each part is an integer </Construct Name>
<Subject Name>Ratio and Proportion </Subject Name>
<Question>A group of friends won a cash prize of $600, and they decided to divide it in the ratio \(4:3:2\). How much does each friend get? </Question> 
<Correct Answer>\($320: $240: $160\) </Correct Answer>
<Incorrect Answer>\($150: $200: $300\) </Incorrect Answer>
"
2379,2379,Unable to equate two divisions with a single division,"<Construct Name>Understanding division as multiplication by the reciprocal </Construct Name>  
<Subject Name>Algebra and fractions </Subject Name>  
<Question>Simplify the expression: \(\frac{1}{2} \div \frac{3}{4}\) </Question>  
<Correct Answer>The expression \(\frac{1}{2} \div \frac{3}{4}\) can be simplified by multiplying \(\frac{1}{2}\) by the reciprocal of \(\frac{3}{4}\). This gives \(\frac{1}{2} \times \frac{4}{3} = \frac{1 \times 4}{2 \times 3} = \frac{4}{6} = \frac{2}{3}\). </Correct Answer>  
<Incorrect Answer>The expression \(\frac{1}{2} \div \frac{3}{4}\) is incorrectly simplified by dividing each of the fractions directly, resulting in \(\frac{1 \div 3}{2 \div 4} = \frac{1/3}{1/2} = \frac{2}{3}\). This approach is incorrect because division should be handled by multiplying by the reciprocal. </Incorrect Answer>  
"
2380,2380,Believes f(x) - a translates the function up a units,"<Construct Name>Understanding vertical translations in functions</Construct Name>  
<Subject Name>Transformations of functions in algebra</Subject Name>  
<Question>Determine how the graph of \(y = g(x)\) is transformed to obtain the graph of \(y = g(x) - 3\).</Question>  
<Correct Answer>The graph of \(y = g(x)\) is translated down by 3 units.</Correct Answer>  
<Incorrect Answer>The graph of \(y = g(x)\) is translated up by 3 units.</Incorrect Answer>  
"
2381,2381,"Confuses the lower bound and upper bound, and writes the lower bound as a value that would end in recurring 9's, for example","<Construct Name>Determine the lower and upper bounds for values rounded to a certain decimal place </Construct Name>  
<Subject Name>Rounding and Bounds </Subject Name>  
<Question>If a measurement is given as 0.45, what are the lower and upper bounds for this measurement, assuming it has been rounded to two decimal places? </Question>  
<Correct Answer>The lower bound is 0.445, and the upper bound is 0.455 </Correct Answer>  
<Incorrect Answer>The lower bound is 0.449, and the upper bound is 0.455 </Incorrect Answer>  
"
2382,2382,Believes that y = m +cx is the equation of a straight line,"<Construct Name>Slope-Intercept Form of a Linear Equation </Construct Name>

<Subject Name>Linear Equations and Graphs </Subject Name>

<Question>If a line passes through the point (2, 3) and has a slope of 4, what is the equation of the line in slope-intercept form? </Question>

<Correct Answer>\( y = 4x - 5 \) </Correct Answer>

<Incorrect Answer>\( y = 3 + 4x \) </Incorrect Answer>
"
2383,2383,When multiplying by 1 gives an answer of 1 (for a number other than 1),"<Construct Name>Multiplying Whole Numbers</Construct Name>  
<Subject Name>Basic Arithmetic Operations</Subject Name>  
<Question>\( 7 \times 1 = ? \)</Question>  
<Correct Answer>\( 7 \)</Correct Answer>  
<Incorrect Answer>\( 1 \)</Incorrect Answer>  
"
2384,2384,"When simplifying surds, does not square root the largest square number that goes into the number under the surd before putting it in front of the surd","<Construct Name>Simplify expressions involving surds by rationalizing the denominator </Construct Name>
<Subject Name>Surds in Algebraic Expressions </Subject Name>
<Question>If \( \frac{1}{\sqrt{12}} = \frac{\sqrt{b}}{c} \), find the values of \( b \) and \( c \). </Question>
<Correct Answer>\( b = 3, \, c = 6 \) </Correct Answer>
<Incorrect Answer>\( b = 12, \, c = 24 \) </Incorrect Answer>
"
2385,2385,Thinks that the lower and upper bound for a truncated number can be found in the same was as when it has been rounded,"<Construct Name>Determine lower and upper bounds for a truncated number </Construct Name>
<Subject Name>Numerical Methods </Subject Name>
<Question>A certain measurement is recorded as \( 5.37 \) when truncated to two decimal places. What is the range of possible original values for this measurement? Provide the lower and upper bounds. </Question> 
<Correct Answer>Lower bound: \( 5.37 \), Upper bound: \( 5.38 \) </Correct Answer>
<Incorrect Answer>Lower bound: \( 5.365 \), Upper bound: \( 5.375 \) </Incorrect Answer>
"
2386,2386,Believes there is a multiplicative relationship between values of terms in a linear sequence e.g. 10th term is double 5th term,"<Construct Name>Identify and justify the form of a relation in a linear sequence </Construct Name>  
<Subject Name>Algebraic Sequences and nth Term </Subject Name>  
<Question>The \( 2^{\text {nd }} \) term of a sequence is \( 12 \) and the \( 5^{\text {th }} \) term is \( 24 \). Calculate the \( 10^{\text {th }} \) term in this sequence. </Question>  
<Correct Answer>\( 42 \) </Correct Answer>  
<Incorrect Answer>\( 48 \) </Incorrect Answer>  
"
2387,2387,"When finding a fraction of a fraction, divided by the whole fraction instead of the denominator","<Construct Name>Calculating a fraction of another fraction</Construct Name>  
<Subject Name>Fractions and Ratios</Subject Name>  
<Question>Sarah baked a pie and gave \( \frac{2}{3} \) of it to her friends. Later, she decided to give \( \frac{1}{4} \) of the remaining pie to her neighbor. What fraction of the whole pie did the neighbor receive?</Question>  
<Correct Answer>\( \frac{1}{6} \)</Correct Answer>  
<Incorrect Answer>\( \frac{1}{12} \)</Incorrect Answer>  
"
2388,2388,Uses formula for area of a parallelogram when finding the area of a trapezium,"<Construct Name>Finding the area of a trapezium from given heights and side lengths</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>A trapezium has a height of 6 cm. One of its parallel sides is 7 cm, and the other is 9 cm. Calculate the area of the trapezium.</Question>  
<Correct Answer>The correct area is \(\frac{1}{2} \times (7 + 9) \times 6 = \frac{1}{2} \times 16 \times 6 = 48 \, \text{cm}^2\).</Correct Answer>  
<Incorrect Answer>The incorrect area, using the parallelogram formula, is \(9 \times 6 = 54 \, \text{cm}^2\).</Incorrect Answer>  
"
2389,2389,"When using a function machine, confuses the input and the output.","<Construct Name>Identifying input and output values of a function machine </Construct Name>  
<Subject Name>Functions and Algebra </Subject Name>  
<Question>Consider the function machine: Input \( \longrightarrow +3 \longrightarrow \div 2 \longrightarrow -4 \quad \longrightarrow \) Output. What is the output when the input is \( 10 ? \) </Question>  
<Correct Answer>\( 4 \) </Correct Answer>  
<Incorrect Answer>\( 18 \) </Incorrect Answer>  
"
2390,2390,"Believes rounding to 1 significant figure means rounding to the nearest integer, regardless of the value of the number","<Construct Name>Round numbers between 0 and 10 to one significant figure </Construct Name>
<Subject Name>Rounding to Significant Figures </Subject Name>
<Question>Round this number to \( 1 \) significant figure:
\( 7.365 \) </Question> 
<Correct Answer>\( 7 \) </Correct Answer>
<Incorrect Answer>\( 10 \) </Incorrect Answer>
"
2391,2391,"Believes the median is the middle category in a table, ignoring the frequencies","<Construct Name>Finding the Median from a Frequency Table </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>A group of students were surveyed about the number of books they read in a month. The results are summarized in the frequency table below:

\[
\begin{array}{|c|c|}
\hline
\text{Number of Books} & \text{Frequency} \\
\hline
0-1 & 5 \\
2-3 & 8 \\
4-5 & 12 \\
6-7 & 6 \\
8-9 & 4 \\
\hline
\end{array}
\]

Based on the table, what is the median category of books read by the students? </Question>  
<Correct Answer>The median category is \(4-5\). </Correct Answer>  
<Incorrect Answer>The median category is \(6-7\). </Incorrect Answer>  
"
2392,2392,Rounds to the wrong degree of accuracy (rounds too much),"<Construct Name>Calculate the area of a circle and round the result to 1 decimal place </Construct Name>  
<Subject Name>Area and Rounding </Subject Name>  
<Question>Calculate the area of a circle with a radius of \( 3.45 \) meters. Give your answer to \( 1 \) decimal place.</Question>  
<Correct Answer>The area is approximately \( 37.4 \ \text{m}^2 \).</Correct Answer>  
<Incorrect Answer>The area is approximately \( 37 \ \text{m}^2 \).</Incorrect Answer>  
"
2393,2393,Believes the midpoint of grouped data is equivalent to the group width,"<Construct Name>Calculate the midpoint of a class interval in frequency distributions </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>In a grouped frequency distribution with class intervals, what is the midpoint of the class interval \(10 - 20\)? </Question>
<Correct Answer>\( 15 \) (Midpoint is calculated as \((10 + 20) / 2\)) </Correct Answer>
<Incorrect Answer>\( 10 \) (Mistakenly assuming the midpoint is the same as the group width) </Incorrect Answer>
"
2394,2394,Does not know the properties of an equilateral triangle,"<Construct Name>Properties of equilateral triangles</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>An equilateral triangle has sides of length 6 cm. What is the measure of each angle in the triangle?</Question>  
<Correct Answer>Each angle in an equilateral triangle measures \(60^\circ\).</Correct Answer>  
<Incorrect Answer>Each angle in an equilateral triangle measures \(90^\circ\).</Incorrect Answer>  
"
2395,2395,"When asked for the value of a digit, just gives the digit","<Construct Name>Recognise the place value of each digit in integers </Construct Name>
<Subject Name>Place Value </Subject Name>
<Question>What is the value of the \( 5 \) in the number below?
\(
65814
\) </Question>
<Correct Answer>\( 5000 \) </Correct Answer>
<Incorrect Answer>\( 5 \) </Incorrect Answer>
"
2396,2396,Adds a zero onto the end of units multiplied by units when solving multiplication problems using the grid method,"<Construct Name>Multiplication using the grid method</Construct Name>

<Subject Name>Arithmetic</Subject Name>

<Question>Calculate the product of 23 and 7 using the grid method. Break down the multiplication as follows: \(23 = 20 + 3\), and multiply each term by 7.</Question>

<Correct Answer>The correct solution involves multiplying the components in the grid and then adding them up: \((20 \times 7) + (3 \times 7)\).

- \(20 \times 7 = 140\)
- \(3 \times 7 = 21\)
- Sum: \(140 + 21 = 161\)

Therefore, the product of 23 and 7 is \(161\).</Correct Answer>

<Incorrect Answer>Applying the misunderstanding of adding a zero when multiplying units by units, a student might incorrectly calculate:

- \(20 \times 7\) adding a zero to end up with \(1400\)
- \(3 \times 7 = 21\) remains the same
- Incorrect sum: \(1400 + 21 = 1421\)

This leads to the incorrect conclusion that the product of 23 and 7 is \(1421\).</Incorrect Answer>
"
