,MisconceptionId,MisconceptionName,response
2533,2533,Does not realise that two letters together are multiplying,"<Construct Name>Understanding Algebraic Multiplication with Variables </Construct Name>

<Subject Name>Algebra </Subject Name>

<Question>Simplify the expression: \( 3x + 4y \cdot 2z - 5yx \) </Question>

<Correct Answer>The correct simplified form is \( 3x + 8yz - 5xy \) because \( 4y \cdot 2z \) is \( 8yz \) and terms are rewritten in alphabetical order. </Correct Answer>

<Incorrect Answer>A possible incorrect answer is \( 3x + 4yz - 5yx \), where the student incorrectly simplifies \( 4y \cdot 2z \) as \( 4yz \) because they misunderstand that letters together imply multiplication. </Incorrect Answer>
"
2534,2534,When converting between non standard form and standard form assumes changes to the base will not affect the power,"<Construct Name>Understanding transformation between non-standard form and standard form in powers </Construct Name>

<Subject Name>Exponents and Powers </Subject Name>

<Question>Consider the expression \(64x^3\). Convert it into standard form. Assume \(x = 64^{1/3}\). What would the standard form of the expression be? </Question>

<Correct Answer>The correct standard form of the expression \(64x^3\) given that \(x = 64^{1/3}\) is \(64 \times (64^{1/3})^3 = 64 \times 64^{3/3} = 64 \times 64 = 64^2\). </Correct Answer>

<Incorrect Answer>Assuming that changing the base does not affect the power incorrectly leads one to \(64x^3 = (64x)^3\), where \(x = 64^{1/3}\), resulting in an answer of \(64^{1}\) or just \(64\). </Incorrect Answer>
"
2535,2535,Does not add on 180 degrees when using a protractor to measure a reflex angle,"<Construct Name>Measuring Reflex Angles Using a Protractor</Construct Name>

<Subject Name>Geometry</Subject Name>

<Question>An angle is measured using a protractor, and the reading shows 130 degrees on the protractor scale. What is the actual measure of the reflex angle?</Question>

<Correct Answer>The reflex angle measures 360° - 130° = 230°.</Correct Answer>

<Incorrect Answer>The reflex angle measures 130°.</Incorrect Answer>
"
2536,2536,Misunderstands the capture-recapture method,"<Construct Name>Statistical Estimation Techniques</Construct Name>  
<Subject Name>Capture-Recapture Method</Subject Name>  
<Question>A biologist captures 50 butterflies, tags them, and releases them back into the wild. After a week, the biologist captures 30 butterflies again and finds that 5 of them are tagged. Estimate the total butterfly population using the capture-recapture method.</Question>  
<Correct Answer>The estimated total butterfly population is 300.</Correct Answer>  
<Incorrect Answer>The estimated total butterfly population is 150.</Incorrect Answer>  

Explanation: 

In the capture-recapture method, we use the formula \(\frac{T}{M} = \frac{C}{R}\), where \(T\) is the total population, \(M\) is the number of tagged butterflies initially, \(C\) is the number of butterflies captured in the second sample, and \(R\) is the number of tagged butterflies recaptured. Substituting the given numbers: 

\(\frac{T}{50} = \frac{30}{5}\)

This gives \(T = 50 \times \frac{30}{5} = 300\). 

The misunderstanding might involve mistakenly calculating the total population as \(M + C = 50 + 100 = 150\).
"
2537,2537,Does not know the definition of a rational number,"<Construct Name>Identify rational and irrational numbers </Construct Name>  
<Subject Name>Distinguishing between Rational and Irrational Numbers </Subject Name>  
<Question>Determine whether the following number is rational or irrational:  
\(\sqrt{2} + \frac{3}{4}\) </Question>  
<Correct Answer>Irrational </Correct Answer>  
<Incorrect Answer>Rational </Incorrect Answer>  
"
2538,2538,Confuses the value of the variable with cumulative frequency,"<Construct Name>Understanding cumulative frequency </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>The table below shows the test scores of a group of students and their corresponding frequencies.

| Score    | Frequency |
|----------|-----------|
| 10-20    | 3         |
| 21-30    | 5         |
| 31-40    | 7         |
| 41-50    | 4         |

What is the cumulative frequency for scores up to 40? </Question>
<Correct Answer>The cumulative frequency for scores up to 40 is \(3 + 5 + 7 = 15\). </Correct Answer>
<Incorrect Answer>The cumulative frequency for scores up to 40 is \(31 + 3 = 34\). </Incorrect Answer>
"
2539,2539,Believes the inverse of square rooting is halving,"<Construct Name>Evaluate the expression using inverse operations </Construct Name>  
<Subject Name>Algebraic Manipulations </Subject Name>  
<Question>Simplify the expression and solve for \( x \):  
\[\sqrt{4(x+2)} = 8\]</Question>  
<Correct Answer>\( x = 14 \) </Correct Answer>  
<Incorrect Answer>\( x = -6 \) </Incorrect Answer>  
"
2540,2540,Confuses maximum and minimum,"<Construct Name>Find maximum and minimum values in a data set </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>Given the data set representing the ages of students in a class: [12, 13, 14, 15, 16, 17, 18], identify the maximum and minimum age.</Question> 
<Correct Answer>Maximum age is 18, and minimum age is 12.</Correct Answer>
<Incorrect Answer>Maximum age is 12, and minimum age is 18.</Incorrect Answer>
"
2541,2541,"When finding the square root of a decimal, believes the answer should have the same number of decimal places","<Construct Name>Finding the square root of a decimal number </Construct Name>  
<Subject Name>Decimal Operations </Subject Name>  
<Question>What is the square root of \(0.49\)? </Question>  
<Correct Answer>\(0.7\) </Correct Answer>  
<Incorrect Answer>\(0.70\) </Incorrect Answer>  
"
2542,2542,Believes that dividing by a decimal is the same as dividing by its reciprocal,"<Construct Name>Understanding division of decimals</Construct Name>
<Subject Name>Decimal Division</Subject Name>
<Question>Calculate the value of \(\frac{7.5}{0.25}\) </Question>
<Correct Answer>\(30\) </Correct Answer>
<Incorrect Answer>\(3.33\) </Incorrect Answer>
"
2543,2543,"Believes the frequency represented by a pie chart sector can be judged visually, without considering the total it represents","<Construct Name>Interpret sectors of pie charts in real-life contexts</Construct Name>  
<Subject Name>Pie Chart Interpretation</Subject Name>  
<Question>A company has two different departments: Sales and Marketing. Each department is represented by a pie chart showing how the department's budget is allocated into different categories: Salaries, Equipment, Advertising, and Travel. The total budget for Sales is $100,000 and for Marketing is $300,000. Looking at the pie charts, the Sales department allocates 30% to Advertising, while the Marketing department allocates 20%. Which department spends more on Advertising?</Question>  
<Correct Answer>Marketing</Correct Answer>  
<Incorrect Answer>Sales</Incorrect Answer>  
"
2544,2544,Confuses reciprocal and exponential graphs,"<Construct Name>Understand transformations of reciprocal and exponential graphs</Construct Name>

<Subject Name>Graph Transformations</Subject Name>

<Question>If the function \( f(x) = 2^x \) undergoes a vertical reflection and a shift 2 units up, which graph represents the new function?</Question>

<Correct Answer>![A graph similar to the exponential curve but reflected across the x-axis, starting just below the x-axis on the left. It travels right and very gradually down. Just before it reaches the y-axis it travels more steeply down and right, going through a point on the y-axis below the origin and continually steeply declining right and down, finally leveling off just above the x-axis.]() </Correct Answer>

<Incorrect Answer>![A graph with two curves, similar to a reciprocal function, with the top right curve starting down and left, traveling steeply up and right, then leveling off above and parallel to the x-axis. The bottom left curve starts up and right, traveling steeply down and left, then leveling off below and parallel to the x-axis. No vertical translation is apparent.]() </Incorrect Answer>
"
2545,2545,Does not know that prime numbers have exactly two factors,"<Construct Name>Identify prime numbers within a given range </Construct Name>  
<Subject Name>Number Theory </Subject Name>  
<Question>Determine if the number 9 is a prime number. </Question>  
<Correct Answer>No, 9 is not a prime number. It has the factors 1, 3, and 9. </Correct Answer>  
<Incorrect Answer>Yes, 9 is a prime number because it is an odd number. </Incorrect Answer>  
"
2546,2546,Confuses the hundreds and tens place value columns,"<Construct Name>Identify the digit at a particular place value </Construct Name>  
<Subject Name>Place Value </Subject Name>  
<Question>What digit is in the hundreds place of the number \( 24581 \)? </Question>  
<Correct Answer>\( 5 \) </Correct Answer>  
<Incorrect Answer>\( 8 \) </Incorrect Answer>  
"
2547,2547,Multiplies instead of divides when division is written as a fraction,"<Construct Name>Solve linear equations involving fractions</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Solve for \( y \) in the equation \( y = \frac{12}{4} \).</Question>  
<Correct Answer>\( 3 \)</Correct Answer>  
<Incorrect Answer>\( 48 \)</Incorrect Answer>  
"
2548,2548,Does not increase the denominator when an item is added in a probability question,"<Construct Name>Calculate probability after an event involving adding an element </Construct Name>
<Subject Name>Probability with Addition of Outcomes </Subject Name>
<Question>A box contains 3 red balls and 2 blue balls. One more red ball is added to the box. What is the probability of drawing a red ball now? </Question>
<Correct Answer>\(\frac{4}{6} = \frac{2}{3}\) </Correct Answer>
<Incorrect Answer>\(\frac{4}{5}\) </Incorrect Answer>
"
2549,2549,Believes only the first term needs to be divided when factorising an expression,"<Construct Name>Factorise a quadratic expression in the form x² - c </Construct Name>
<Subject Name>Difference of Two Squares </Subject Name>
<Question>Factorise this expression, if possible:
\( x^{2}-25 \) </Question>
<Correct Answer>\( (x+5)(x-5) \) </Correct Answer>
<Incorrect Answer>\( x(x-25) \) </Incorrect Answer>
"
2550,2550,Thinks there are 10m in a km,"<Construct Name>Convert between m and km </Construct Name>
<Subject Name>Length Units </Subject Name>
<Question>If a marathon is \( 42,000 m \), how long is this in \( km \)? </Question>
<Correct Answer>\( 42 \) </Correct Answer>
<Incorrect Answer>\( 4,200 \) </Incorrect Answer>
"
2551,2551,Believes range does not need units,"<Construct Name>Calculate the range from a list of physical measurements</Construct Name>
<Subject Name>Statistics and Measurement Units</Subject Name>
<Question>A group of students measured the lengths of different pieces of string and recorded their results as follows: 5 cm, 7 cm, 10 cm, and 15 cm. Calculate the range of their recorded measurements.</Question>
<Correct Answer>The range is 10 cm. (Subtract 5 cm from 15 cm and include the unit of measurement).</Correct Answer>
<Incorrect Answer>The range is 10. (Fails to include 'cm', not recognizing the importance of including units).</Incorrect Answer>
"
2552,2552,"When adding decimals, thinks the answer has to have the same number of decimals as the total in the question","<Construct Name>Adding Decimals Correctly</Construct Name>
<Subject Name>Decimal Operations</Subject Name>
<Question>Calculate the sum of 3.4 and 2.75.</Question>
<Correct Answer>The correct sum is 6.15.</Correct Answer>
<Incorrect Answer>The sum should be written as 6.19 by keeping the same number of decimals as both numbers combined (1 decimal from 3.4 and 2 decimals from 2.75, resulting in 3 decimals total).</Incorrect Answer>
"
2553,2553,Gives the second significant figure when asked for the first,"<Construct Name>Rounding Numbers and Identifying Significant Figures</Construct Name>  
<Subject Name>Number and Place Value</Subject Name>  
<Question>Determine the first significant figure of the number 0.04567.</Question>  
<Correct Answer>The first significant figure is 4.</Correct Answer>  
<Incorrect Answer>The first significant figure is 5.</Incorrect Answer>  
"
2554,2554,Thinks the diagonal of a square is the same length as the side of the square,"<Construct Name>Properties of Squares and Diagonals</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>If a square has sides of length 4 units, what is the length of its diagonal?</Question>  
<Correct Answer>The length of the diagonal is \(4\sqrt{2}\) units.</Correct Answer>  
<Incorrect Answer>The length of the diagonal is 4 units.</Incorrect Answer>  
"
